1,Tom Rockliff,Power,873000,600000,166,27.7,99.33,Midfield,1,1,0,0,0,0
193,Michael Hurley,Bombers,576000,608000,68,11.2,77.42,Defender,1,0,0,1,0,0
193,Jack Darling,Eagles,502000,557000,68,12.2,71.25,Forward,1,0,1,0,0,0
193,Josh Jenkins,Crows,494000,561000,68,12.1,75.09,Ruck,1,0,0,0,1,0
201,Zachary Williams,Giants,626000,421000,67,15.9,92.46,Defender,1,0,0,1,0,0
201,Daniel Rioli,Tigers,488000,480000,67,14,55,Forward,1,0,1,0,0,0
201,Lincoln McCarthy,Lions,460000,305000,67,22,60.29,Forward,1,0,1,0,0,0
201,Kamdyn Mcintosh,Tigers,526000,396000,67,16.9,63.12,Midfield,1,1,0,0,0,0
201,Harris Andrews,Lions,428000,487000,67,13.8,54.14,Defender,1,0,0,1,0,0
201,Dan Houston,Power,697000,522000,67,12.8,80.33,Defender,1,0,0,1,0,0
201,Lachlan Plowman,Blues,424000,351000,67,19.1,61.95,Defender,1,0,0,1,0,0
201,Billy Gowers,Bulldogs,280000,433000,67,15.5,43.7,Forward,1,0,1,0,0,0
209,David Mundy,Dockers,631000,652000,66,10.1,80.55,Midfield,1,1,0,0,0,0
209,Karl Amon,Power,617000,454000,66,14.5,76.35,Midfield,1,1,0,0,0,0
209,Mitch Robinson,Lions,550000,640000,66,10.3,93.78,Midfield,1,1,0,0,0,0
209,Josh Battle,Saints,495000,304000,66,21.7,68.42,Forward,1,0,1,0,0,0
209,Ben Long,Saints,431000,359000,66,18.4,52.81,Defender,1,0,0,1,0,0
209,Jarryn Geary,Saints,382000,515000,66,12.8,67.8,Defender,1,0,0,1,0,0
209,Corey Wagner,Demons,398000,170000,66,38.8,53.73,Forward,1,0,1,0,0,0
209,Paddy Dow,Blues,323000,403000,66,16.4,53.53,Forward,1,0,1,0,0,0
209,Timothy English,Bulldogs,698000,446000,66,14.8,78.5,Ruck,1,0,0,0,1,0
209,Andrew Brayshaw,Dockers,729000,485000,66,13.6,69.55,Midfield,1,1,0,0,0,0
219,Sam Weideman,Demons,375000,348000,65,18.7,51.36,Forward,1,0,1,0,0,0
219,Harry Morrison,Hawks,500000,481000,65,13.5,53.67,Midfield,1,1,0,0,0,0
219,Jarrod Harbrow,Suns,428000,567000,65,11.5,70.71,Defender,1,0,0,1,0,0
219,Luke McDonald,Kangaroos,692000,510000,65,12.7,58.08,Defender,1,0,0,1,0,0
219,Marley Williams,Kangaroos,422000,389000,65,16.7,55.41,Defender,1,0,0,1,0,0
219,Ben Cunnington,Kangaroos,503000,682000,65,9.5,81.95,Midfield,1,1,0,0,0,0
219,Tom Langdon,Magpies,532000,537000,65,12.1,65.11,Defender,1,0,0,1,0,0
219,Jade Gresham,Saints,587000,531000,65,12.2,83.42,Midfield,1,1,0,0,0,0
227,Luke Ryan,Dockers,673000,558000,64,11.5,80.06,Defender,1,0,0,1,0,0
227,Darcy Gardiner,Lions,427000,434000,64,14.7,57.88,Defender,1,0,0,1,0,0
227,Zak Butters,Power,595000,248000,64,25.8,56.68,Forward,1,0,1,0,0,0
227,Toby Greene,Giants,627000,604000,64,10.6,97.26,Forward,1,0,1,0,0,0
227,Daniel Lloyd,Giants,450000,423000,64,15.1,55.06,Forward,1,0,1,0,0,0
227,Tom Sparrow,Demons,354000,218000,64,29.4,0,Midfield,1,1,0,0,0,0
233,Daniel Butler,Tigers,575000,413000,63,15.3,48.43,Forward,1,0,1,0,0,0
233,Daniel Talia,Crows,351000,418000,63,15.1,56.59,Defender,1,0,0,1,0,0
233,Peter Wright,Suns,366000,459000,63,13.7,68.35,Forward,1,0,1,0,0,0
233,Stefan Martin,Lions,570000,735000,63,8.6,85.58,Ruck,1,0,0,0,1,0
233,Adam Kennedy,Giants,439000,466000,63,13.5,64.39,Midfield,1,1,0,0,0,0
233,Kayne Turner,Kangaroos,298000,350000,63,18,55.76,Forward,1,0,1,0,0,0
239,Matthew De Boer,Giants,424000,569000,62,10.9,66.74,Midfield,1,1,0,0,0,0
239,Sam Reid,Swans,424000,435000,62,14.3,69.32,Forward,1,0,1,0,0,0
239,Will Hayward,Swans,453000,451000,62,13.7,55.77,Forward,1,0,1,0,0,0
239,Jarryd Roughead,Hawks,447000,532000,62,11.7,66,Forward,1,0,1,0,0,0
239,Steven Motlop,Power,412000,486000,62,12.8,64.57,Forward,1,0,1,0,0,0
239,Michael Hibberd,Demons,550000,499000,62,12.4,61.32,Defender,1,0,0,1,0,0
245,Sam Powell-Pepper,Power,558000,544000,61,11.2,75.26,Forward,1,0,1,0,0,0
245,David MacKay,Crows,495000,465000,61,13.1,65.5,Defender,1,0,0,1,0,0
245,Bayley Fritsch,Demons,553000,540000,61,11.3,74.23,Forward,1,0,1,0,0,0
245,Shane Savage,Saints,581000,593000,61,10.3,78.32,Defender,1,0,0,1,0,0
249,Jordan Clark,Cats,422000,242000,60,24.8,63.06,Midfield,1,1,0,0,0,0
249,Eddie Betts,Crows,424000,452000,60,13.3,58.57,Forward,1,0,0,0,0,0
249,Jimmy Webster,Saints,316000,572000,60,10.5,59.12,Defender,1,0,0,1,0,0
249,Maverick Weller,Tigers,463000,482000,60,12.4,0,Forward,1,0,1,0,0,0
253,Samuel Reid,Giants,391000,337000,59,17.5,61.15,Defender,1,0,0,1,0,0
253,Sam Taylor,Giants,276000,262000,59,22.5,44.14,Defender,1,0,0,1,0,0
253,Jake Stringer,Bombers,394000,503000,59,11.7,64.47,Forward,1,0,1,0,0,0
253,Richard Douglas,Crows,430000,536000,59,11,59.67,Forward,1,0,1,0,0,0
257,Phil Davis,Giants,344000,443000,58,13.1,63.48,Defender,1,0,0,1,0,0
257,Daniel McKenzie,Saints,237000,401000,58,14.5,44.4,Defender,1,0,0,1,0,0
257,Aliir Aliir,Swans,422000,503000,58,11.5,64.36,Defender,1,0,0,1,0,0
257,Zac Bailey,Lions,590000,376000,58,15.4,46.6,Forward,1,0,1,0,0,0
257,Ben Brown,Kangaroos,532000,493000,58,11.8,71.91,Forward,1,0,1,0,0,0
262,Jordan Ridley,Bombers,683000,310000,57,18.4,68,Defender,1,0,0,1,0,0
262,Jarrad McVeigh,Swans,472000,572000,57,10,62,Defender,1,0,0,1,0,0
262,Jack Ziebell,Kangaroos,644000,601000,57,9.5,89.73,Forward,1,0,1,0,0,0
262,Lachlan Keeffe,Giants,344000,267000,57,21.3,42.4,Defender,1,0,0,1,0,0
266,George Horlin-Smith,Suns,425000,438000,56,12.8,46.71,Midfield,1,1,0,0,0,0
266,Tory Dickson,Bulldogs,357000,371000,56,15.1,57.59,Forward,1,0,1,0,0,0
268,Mason Cox,Magpies,381000,423000,55,13,51.5,Forward,1,0,1,0,0,0
268,David Myers,Bombers,401000,567000,55,9.7,54.14,Midfield,1,1,0,0,0,0
268,Jy Simpkin,Kangaroos,676000,432000,55,12.7,66.76,Midfield,1,1,0,0,0,0
268,Ethan Hughes,Dockers,492000,381000,55,14.4,58.1,Defender,1,0,0,1,0,0
268,Liam Duggan,Eagles,661000,485000,55,11.3,66.67,Defender,1,0,0,1,0,0
273,Jeremy McGovern,Eagles,541000,485000,54,11.1,68.22,Defender,1,0,0,1,0,0
273,Taylor Walker,Crows,366000,449000,54,12,63.14,Forward,1,0,1,0,0,0
273,Tom Clurey,Power,419000,407000,54,13.3,58.05,Defender,1,0,0,1,0,0
273,Liam Ryan,Eagles,534000,411000,54,13.1,56.79,Forward,1,0,1,0,0,0
273,Christian Petracca,Demons,825000,585000,54,9.2,75.91,Midfield,1,1,0,0,0,0
273,Jordan De Goey,Magpies,605000,594000,54,9.1,79.94,Forward,1,0,1,0,0,0
279,Mitch McGovern,Blues,396000,516000,53,10.3,48.81,Forward,1,0,1,0,0,0
279,Nick Vlastuin,Tigers,587000,531000,53,10,78.96,Defender,1,0,0,1,0,0
279,Robbie Tarrant,Kangaroos,557000,482000,53,11,65.05,Defender,1,0,0,0,0,0
279,Benjamin Stratton,Hawks,301000,362000,53,14.6,37.26,Defender,1,0,0,1,0,0
279,Jack Scrimshaw,Hawks,557000,203000,53,26.1,59,Defender,1,0,0,1,0,0
284,Alex Pearce,Dockers,232000,303000,52,17.2,43.45,Defender,1,0,0,1,0,0
284,Lachlan Weller,Suns,621000,543000,52,9.6,82.53,Midfield,1,1,0,0,0,0
284,Mark Hutchings,Eagles,308000,559000,52,9.3,49.11,Forward,1,0,1,0,0,0
284,Pearce Hanley,Suns,436000,414000,52,12.6,76.44,Defender,1,0,0,1,0,0
284,Darcy Moore,Magpies,495000,410000,52,12.7,57.24,Defender,1,0,0,1,0,0
284,Oliver Florent,Swans,576000,458000,52,11.4,69.33,Midfield,1,1,0,0,0,0
290,Ryan Clarke,Swans,572000,511000,51,10,62,Midfield,1,1,0,0,0,0
290,Taylor Duryea,Bulldogs,533000,448000,51,11.4,76.93,Forward,1,0,1,0,0,0
290,Jarrod Garlett,Blues,383000,394000,51,12.9,0,Forward,1,0,1,0,0,0
290,Jayden Hunt,Demons,370000,463000,51,11,54.95,Forward,1,0,1,0,0,0
294,Jordan Roughead,Magpies,395000,489000,50,10.2,53.71,Defender,1,0,0,1,0,0
294,Jack Lukosius,Suns,595000,268000,50,18.7,52.33,Defender,1,0,0,1,0,0
294,Tom Bellchambers,Bombers,426000,577000,50,8.7,71.12,Ruck,1,0,0,0,1,0
294,Chayce Jones,Crows,313000,254000,50,19.7,45.62,Midfield,1,1,0,0,0,0
294,Brody Mihocek,Magpies,466000,462000,50,10.8,70.38,Forward,1,0,1,0,0,0
294,Todd Marshall,Power,478000,314000,50,15.9,51.9,Forward,1,0,1,0,0,0
294,Zachary Merrett,Bombers,884000,736000,50,6.8,107.48,Midfield,1,1,0,0,0,0
294,Harrison Himmelberg,Giants,428000,421000,50,11.9,58.08,Forward,1,0,1,0,0,0
302,Lance Franklin,Swans,377000,666000,49,7.4,70.5,Forward,1,0,1,0,0,0
302,Tom Barrass,Eagles,428000,423000,49,11.6,54,Defender,1,0,0,1,0,0
302,Gary Rohan,Cats,458000,315000,49,15.6,47.89,Forward,1,0,1,0,0,0
302,Charlie Spargo,Demons,350000,428000,49,11.4,48.75,Forward,1,0,1,0,0,0
302,Liam Jones,Blues,370000,378000,49,13,44.92,Defender,1,0,0,1,0,0
307,Heath Grundy,Swans,454000,464000,48,10.3,0,Defender,1,0,0,1,0,0
307,Bailey Williams,Bulldogs,605000,580000,48,8.3,62,Defender,1,0,0,1,0,0
307,Oscar Allen,Eagles,524000,276000,48,17.4,57.14,Forward,1,0,1,0,0,0
307,Luke Breust,Hawks,526000,613000,48,7.8,68.18,Forward,1,0,1,0,0,0
307,Jarrod Brander,Eagles,448000,170000,48,28.2,0,Forward,1,0,1,0,0,0
307,Jonathon Ceglar,Hawks,573000,456000,48,10.5,75.73,Ruck,1,0,0,0,1,0
313,Ben McKay,Kangaroos,363000,193000,47,24.4,0,Defender,1,0,0,1,0,0
313,Aaron Francis,Bombers,387000,401000,47,11.7,55.29,Defender,1,0,0,1,0,0
313,Tom Lynch,Tigers,440000,487000,47,9.7,64.68,Forward,1,0,1,0,0,0
313,Lewis Pierce,Saints,320000,319000,47,14.7,0,Ruck,1,0,0,0,1,0
313,Jack Viney,Demons,720000,604000,47,7.8,82.33,Midfield,1,1,0,0,0,0
313,Mark Blicavs,Cats,575000,453000,47,10.4,66.56,Midfield,1,1,0,0,0,0
319,Conor Nash,Hawks,235000,346000,46,13.3,40.5,Forward,1,0,1,0,0,0
319,Dean Kent,Saints,461000,431000,46,10.7,61.23,Forward,1,0,1,0,0,0
319,Jack Petruccelle,Eagles,332000,170000,46,27.1,51.05,Forward,1,0,1,0,0,0
319,Patrick Ryder,Power,575000,543000,46,8.5,70.24,Ruck,1,0,0,0,1,0
319,Mark O'Connor,Cats,480000,292000,46,15.8,59.83,Defender,1,0,0,1,0,0
319,Callum Wilkie,Saints,459000,170000,46,27.1,59.86,Defender,1,0,0,1,0,0
325,Shaun Burgoyne,Hawks,435000,571000,45,7.9,70.72,Forward,1,0,1,0,0,0
325,Darragh Joyce,Saints,235000,170000,45,26.5,0,Defender,1,0,0,1,0,0
325,Conor McKenna,Bombers,454000,472000,45,9.5,70.14,Defender,1,0,0,1,0,0
325,Lewis Jetta,Eagles,501000,461000,45,9.8,62.41,Defender,1,0,0,1,0,0
325,Josh Thomas,Magpies,399000,526000,45,8.6,59.91,Forward,1,0,1,0,0,0
325,Gryan Miers,Cats,598000,170000,45,26.5,66.52,Forward,1,0,1,0,0,0
331,Scott Lycett,Power,630000,559000,44,7.9,83.39,Ruck,1,0,0,0,1,0
331,Adam Cerra,Dockers,631000,432000,44,10.2,60.75,Midfield,1,1,0,0,0,0
331,Tom Atkins,Cats,385000,170000,44,25.9,53.61,Forward,1,0,1,0,0,0
334,Michael Gibbons,Blues,585000,170000,43,25.3,62.38,Forward,1,0,1,0,0,0
334,Jordan Murdoch,Suns,298000,510000,43,8.4,55.79,Defender,1,0,0,1,0,0
334,Jordan Dawson,Swans,633000,399000,43,10.8,82.7,Defender,1,0,0,1,0,0
334,Jeremy Finlayson,Giants,477000,419000,43,10.3,67.74,Forward,1,0,1,0,0,0
334,Brayden Maynard,Magpies,716000,541000,43,7.9,77.62,Defender,1,0,0,1,0,0
339,Marty Hore,Demons,331000,170000,42,24.7,61.86,Defender,1,0,0,1,0,0
339,Nick Blakey,Swans,450000,252000,42,16.7,49.33,Forward,1,0,1,0,0,0
339,Thomas Jonas,Power,421000,545000,42,7.7,64.22,Defender,1,0,0,1,0,0
339,Tom McDonald,Demons,472000,654000,42,6.4,63.8,Forward,1,0,1,0,0,0
339,Daniel Venables,Eagles,239000,333000,42,12.6,44.67,Forward,1,0,1,0,0,0
339,Jack Hombsch,Suns,208000,302000,42,13.9,39,Defender,1,0,0,1,0,0
345,Nathan Wilson,Dockers,493000,519000,41,7.9,64.78,Defender,1,0,0,1,0,0
345,Charlie Curnow,Blues,347000,536000,41,7.6,65,Forward,1,0,1,0,0,0
345,Mark Baguley,Bombers,354000,456000,41,9,48.1,Forward,1,0,1,0,0,0
348,Orazio Fantasia,Bombers,353000,577000,40,6.9,54.93,Forward,1,0,1,0,0,0
348,Callum Brown,Magpies,438000,411000,40,9.7,63.36,Forward,1,0,1,0,0,0
348,Ed Richards,Bulldogs,390000,386000,40,10.4,50.3,Forward,1,0,1,0,0,0
348,Dylan Grimes,Tigers,447000,380000,40,10.5,56.67,Defender,1,0,0,1,0,0
352,Daniel McStay,Lions,396000,380000,39,10.3,51.54,Forward,1,0,1,0,0,0
352,Zaine Cordy,Bulldogs,366000,368000,39,10.6,40.09,Defender,1,0,0,1,0,0
352,Travis Varcoe,Magpies,382000,363000,39,10.7,53.69,Forward,1,0,1,0,0,0
352,Jake Kolodjashnij,Cats,458000,361000,39,10.8,48.74,Defender,1,0,0,1,0,0
352,Joshua Walker,Lions,419000,461000,39,8.5,55.91,Defender,1,0,0,1,0,0
357,Tom Doedee,Crows,547000,526000,38,7.2,0,Defender,1,0,0,1,0,0
357,Mitchell Brown,Bombers,453000,488000,38,7.8,65.25,Defender,1,0,0,1,0,0
357,Josh Schache,Bulldogs,319000,419000,38,9.1,54,Forward,1,0,1,0,0,0
360,Paul Puopolo,Hawks,358000,430000,37,8.6,54.73,Forward,1,0,1,0,0,0
360,Lachlan Murphy,Crows,418000,358000,37,10.3,55.1,Forward,1,0,1,0,0,0
362,Bailey Smith,Bulldogs,663000,258000,36,14,68.78,Midfield,1,1,0,0,0,0
362,James Frawley,Hawks,305000,394000,36,9.1,49.78,Defender,1,0,0,1,0,0
362,Neville Jetta,Demons,285000,368000,36,9.8,42.43,Defender,1,0,0,1,0,0
365,Lewis Melican,Swans,347000,294000,34,11.6,42.47,Defender,1,0,0,1,0,0
365,Chris Masten,Eagles,481000,571000,34,6,66.53,Midfield,1,1,0,0,0,0
365,Jake Waterman,Eagles,475000,398000,34,8.5,61.92,Forward,1,0,1,0,0,0
368,Patrick Ambrose,Bombers,235000,331000,33,10,45.7,Defender,1,0,0,1,0,0
368,Matt Guelfi,Bombers,446000,458000,33,7.2,56.41,Defender,1,0,0,1,0,0
370,Jack Riewoldt,Tigers,469000,616000,32,5.2,59.85,Forward,1,0,1,0,0,0
370,Nathan Broad,Tigers,469000,333000,32,9.6,47,Defender,1,0,0,1,0,0
370,Joel Hamling,Dockers,249000,404000,32,7.9,46.5,Defender,1,0,0,1,0,0
373,Tom Hickey,Eagles,418000,547000,31,5.7,67.35,Ruck,1,0,0,0,1,0
374,Anthony McDonald-Tipungwuti,Bombers,446000,476000,30,6.3,62.96,Forward,1,0,1,0,0,0
374,Eric Hipwood,Lions,493000,408000,30,7.4,56.57,Forward,1,0,1,0,0,0
374,Tom Cole,Eagles,447000,391000,30,7.7,56.43,Defender,1,0,0,1,0,0
374,Shaun McKernan,Bombers,504000,538000,30,5.6,65.38,Forward,1,0,1,0,0,0
378,Noah Balta,Tigers,424000,170000,29,17.1,47.62,Defender,1,0,0,1,0,0
378,Oscar McInerney,Lions,550000,387000,29,7.5,55.76,Ruck,1,0,0,0,1,0
380,Alex Fasolo,Blues,325000,378000,28,7.4,0,Forward,1,0,1,0,0,0
381,Hayden Ballantyne,Dockers,355000,387000,27,7,0,Forward,1,0,1,0,0,0
382,Mason Wood,Kangaroos,438000,468000,26,5.6,61.06,Forward,1,0,1,0,0,0
382,Sam Frost,Demons,377000,353000,26,7.4,52.45,Defender,1,0,0,1,0,0
382,David Astbury,Tigers,480000,423000,26,6.1,56.32,Defender,1,0,0,1,0,0
385,Chris Burgess,Suns,190000,170000,25,14.7,35.64,Defender,1,0,0,1,0,0
385,Harry Perryman,Giants,670000,379000,25,6.6,77.37,Midfield,1,1,0,0,0,0
385,Ben Ainsworth,Suns,592000,442000,25,5.7,65.08,Forward,1,0,1,0,0,0
388,Alex Rance,Tigers,415000,437000,24,5.5,0,Defender,1,0,0,1,0,0
389,Hayden Crozier,Bulldogs,560000,535000,23,4.3,71.09,Defender,1,0,0,1,0,0
389,Easton Wood,Bulldogs,394000,409000,23,5.6,47.04,Defender,1,0,0,1,0,0
391,Oscar McDonald,Demons,310000,318000,21,6.6,38.5,Defender,1,0,0,1,0,0
391,Samuel Collins,Suns,442000,246000,21,8.5,48.33,Defender,1,0,0,1,0,0
393,Jack Henry,Cats,397000,392000,20,5.1,46.43,Defender,1,0,0,1,0,0
393,Esava Ratugolea,Cats,463000,336000,20,6,51.05,Ruck,1,0,0,0,1,0
395,Nathan Vardy,Eagles,268000,435000,17,3.9,50.18,Ruck,1,0,0,0,1,0
