Matt Rowell,92.0,270000,Midfield,Gold Coast Suns,14,0.00034074074074074074
Caleb Serong,0.0,256000,Midfield,Fremantle Dockers,5,0.0
Matthew Kennedy,0.0,359000,Forward,Carlton Blues,0,0.0
Ben Keays,32.666666666666664,338000,Forward,Adeliade Crows,0,9.664694280078895e-05
Jack Lukosius,63.0,388000,Defender,Gold Coast Suns,6,0.00016237113402061854
Will Day,0.0,246000,Defender,Hawthorn Hawks,3,0.0
Zac Bailey,49.0,358000,Defender,Brisbane Lions,5,0.00013687150837988826
Daniel Butler,74.66666666666667,384000,Forward,St Kilda Saints,0,0.00019444444444444446
Jake Riccardi,0.0,170000,Forward,Greater Western Sydney Giants,0,0.0
Noah Anderson,48.333333333333336,268000,Midfield,Gold Coast Suns,21,0.00018034825870646767
Lachlan Fogarty,0.0,326000,Forward,Geelong Cats,0,0.0
Sam Mayes,0.0,300000,Midfield,Port Adelaide Power,0,0.0
Brett Bewley,66.0,367000,Forward,Fremantle Dockers,17,0.00017983651226158038
Dylan Stephens,0.0,262000,Midfield,Sydney Swans,6,0.0
Jackson Nelson,27.333333333333332,358000,Defender,West Coast Eagles,0,7.635009310986964e-05
Luke Davies-Uniacke,0.0,395000,Midfield,North Melbourne Kangaroos,0,0.0
Sam Simpson,0.0,170000,Midfield,Geelong Cats,0,0.0
Marc Pittonet,50.666666666666664,305000,Ruck,Carlton Blues,0,0.00016612021857923497
Jye Caldwell,43.0,310000,Midfield,Greater Western Sydney Giants,0,0.00013870967741935484
Mitchell Hibberd,0.0,197000,Midfield,Essendon Bombers,4,0.0
Jake Carlisle,39.666666666666664,393000,Defender,St Kilda Saints,0,0.00010093299406276505
Tom Green,9.0,252000,Midfield,Greater Western Sydney Giants,31,3.571428571428572e-05
Shane McAdam,0.0,170000,Forward,Adeliade Crows,0,0.0
Trent Rivers,15.0,208000,Defender,Melbourne Demons,5,7.211538461538462e-05
Darcy Fort,14.666666666666666,321000,Forward,Geelong Cats,0,4.5690550363447556e-05
Callum Ah Chee,36.333333333333336,345000,Midfield,Brisbane Lions,0,0.00010531400966183576
Isaac Quaynor,0.0,370000,Defender,Collingwood Magpies,0,0.0
Marlion Pickett,45.0,170000,Midfield,Richmond Tigers,72,0.00026470588235294115
Cameron Rayner,46.0,334000,Forward,Brisbane Lions,0,0.00013772455089820359
Sam Draper,0.0,170000,Ruck,Essendon Bombers,0,0.0
Josh Rotham,8.0,336000,Defender,West Coast Eagles,0,2.380952380952381e-05
Justin Mcinerney,29.333333333333332,170000,Midfield,Sydney Swans,3,0.00017254901960784313
Lachlan Schultz,40.333333333333336,320000,Forward,Fremantle Dockers,16,0.00012604166666666666
Aidan Corr,50.666666666666664,265000,Defender,Greater Western Sydney Giants,1,0.00019119496855345911
Jarrod Brander,58.333333333333336,217000,Defender,West Coast Eagles,41,0.00026881720430107527
Trent McKenzie,69.33333333333333,390000,Defender,Port Adelaide Power,0,0.00017777777777777776
Lachlan Sholl,0.0,170000,Defender,Adeliade Crows,0,0.0
Izak Rankine,0.0,170000,Forward,Gold Coast Suns,34,0.0
Esava Ratugolea,39.666666666666664,372000,Forward,Geelong Cats,0,0.00010663082437275985
Nathan Broad,41.0,372000,Defender,Richmond Tigers,0,0.00011021505376344086
Gary Rohan,49.333333333333336,365000,Forward,Geelong Cats,0,0.00013515981735159817
Jack Madgen,23.333333333333332,288000,Defender,Collingwood Magpies,6,8.101851851851852e-05
Bailey Scott,11.666666666666666,329000,Midfield,North Melbourne Kangaroos,0,3.546099290780142e-05
Derek Eggmolesse-Smith,0.0,327000,Defender,Richmond Tigers,0,0.0
Nick Blakey,45.666666666666664,366000,Forward,Sydney Swans,0,0.00012477231329690347
Andrew McPherson,0.0,170000,Defender,Adeliade Crows,2,0.0
Aaron Vandenberg,0.0,353000,Midfield,Melbourne Demons,0,0.0
Ed Vickers-Willis,0.0,287000,Defender,North Melbourne Kangaroos,0,0.0
Samuel Collins,45.333333333333336,348000,Defender,Gold Coast Suns,0,0.00013026819923371647
Mitchell Crowden,11.0,354000,Forward,Fremantle Dockers,0,3.107344632768362e-05
Jake Kolodjashnij,0.0,358000,Defender,Geelong Cats,0,0.0
Curtis Taylor,48.666666666666664,170000,Forward,North Melbourne Kangaroos,49,0.00028627450980392156
Ben Crocker,29.666666666666668,283000,Forward,Adeliade Crows,2,0.00010482921083627798
Jed Bews,25.333333333333332,363000,Defender,Geelong Cats,0,6.978879706152433e-05
Todd Marshall,60.666666666666664,385000,Forward,Port Adelaide Power,0,0.00015757575757575757
Mitch Georgiades,20.0,236000,Forward,Port Adelaide Power,18,8.474576271186441e-05
Ben Long,40.333333333333336,392000,Forward,St Kilda Saints,6,0.00010289115646258504
Laitham Vandermeer,28.0,170000,Midfield,Western Bulldogs,0,0.0001647058823529412
Myles Poholke,0.0,288000,Forward,Adeliade Crows,4,0.0
Tom Williamson,11.333333333333334,251000,Defender,Carlton Blues,0,4.51527224435591e-05
Lachlan Ash,9.333333333333334,264000,Defender,Greater Western Sydney Giants,26,3.535353535353536e-05
Kane Farrell,0.0,334000,Forward,Port Adelaide Power,0,0.0
Tom Sparrow,0.0,293000,Forward,Melbourne Demons,2,0.0
Jack Henry,37.666666666666664,326000,Defender,Geelong Cats,0,0.00011554192229038853
Jake Aarts,0.0,170000,Forward,Richmond Tigers,0,0.0
Keidean Coleman,0.0,198000,Midfield,Brisbane Lions,0,0.0
Boyd Woodcock,0.0,170000,Forward,Port Adelaide Power,0,0.0
Darcy Cameron,30.0,170000,Ruck,Collingwood Magpies,17,0.00017647058823529413
Noah Balta,0.0,353000,Ruck,Richmond Tigers,0,0.0
Josh Corbett,0.0,317000,Forward,Gold Coast Suns,0,0.0
Nick Hind,23.666666666666668,358000,Forward,St Kilda Saints,0,6.610800744878958e-05
Oleg Markov,0.0,310000,Midfield,Richmond Tigers,0,0.0
Robbie Fox,18.0,389000,Defender,Sydney Swans,0,4.627249357326478e-05
Max King,43.666666666666664,170000,Forward,St Kilda Saints,15,0.0002568627450980392
Thomas Murphy,8.333333333333334,217000,Defender,North Melbourne Kangaroos,0,3.840245775729647e-05
Tom De Koning,0.0,190000,Ruck,Carlton Blues,0,0.0
Ian Hill,0.0,340000,Forward,Greater Western Sydney Giants,3,0.0
Hayden Young,23.666666666666668,258000,Defender,Fremantle Dockers,16,9.173126614987081e-05
Mitch McGovern,49.0,362000,Forward,Carlton Blues,0,0.00013535911602209944
Harry Schoenberg,0.0,224000,Midfield,Adeliade Crows,0,0.0
Easton Wood,15.666666666666666,347000,Defender,Western Bulldogs,0,4.514889529298751e-05
Travis Varcoe,0.0,398000,Forward,Collingwood Magpies,0,0.0
James Bell,0.0,209000,Midfield,Sydney Swans,0,0.0
Brandon Starcevich,57.666666666666664,189000,Defender,Brisbane Lions,30,0.0003051146384479718
Roarke Smith,0.0,329000,Midfield,Western Bulldogs,45,0.0
Ed Richards,36.333333333333336,378000,Midfield,Western Bulldogs,0,9.611992945326279e-05
Tyson Stengle,13.0,327000,Forward,Adeliade Crows,0,3.9755351681957185e-05
Billy Frampton,13.666666666666666,293000,Forward,Adeliade Crows,0,4.664391353811149e-05
Bradley Close,0.0,170000,Midfield,Geelong Cats,2,0.0
Brayden Ham,0.0,303000,Midfield,Essendon Bombers,0,0.0
James Stewart,0.0,316000,Forward,Essendon Bombers,0,0.0
Brendon Ah Chee,37.666666666666664,384000,Midfield,West Coast Eagles,0,9.809027777777777e-05
Sam Frost,55.333333333333336,390000,Defender,Hawthorn Hawks,0,0.0001418803418803419
Tom Atkins,35.333333333333336,395000,Forward,Geelong Cats,0,8.945147679324895e-05
Jonathon Marsh,13.0,246000,Defender,St Kilda Saints,21,5.284552845528455e-05
Sam Weideman,0.0,381000,Forward,Melbourne Demons,0,0.0
Daniel McStay,33.0,383000,Forward,Brisbane Lions,0,8.616187989556136e-05
Tyler Brown,41.666666666666664,170000,Midfield,Collingwood Magpies,1,0.00024509803921568627
Liam Jones,31.666666666666668,333000,Defender,Carlton Blues,10,9.50950950950951e-05
Ben King,55.0,290000,Forward,Gold Coast Suns,15,0.0001896551724137931
Tom McCartin,31.666666666666668,360000,Forward,Sydney Swans,0,8.796296296296297e-05
Kyle Hartigan,0.0,314000,Defender,Adeliade Crows,0,0.0
Hayden McLean,16.0,394000,Ruck,Sydney Swans,0,4.060913705583756e-05
Mason Cox,18.666666666666668,382000,Forward,Collingwood Magpies,1,4.886561954624782e-05
Xavier O'Neill,0.0,170000,Midfield,West Coast Eagles,0,0.0
Luke Jackson,9.666666666666666,266000,Ruck,Melbourne Demons,0,3.634085213032581e-05
Oliver Hanrahan,47.666666666666664,372000,Forward,Hawthorn Hawks,0,0.00012813620071684586
Mitchell Hannan,0.0,391000,Forward,Melbourne Demons,0,0.0
Ben McKay,0.0,192000,Defender,North Melbourne Kangaroos,0,0.0
Ned McHenry,17.0,170000,Midfield,Adeliade Crows,5,0.0001
Lewis Melican,0.0,315000,Defender,Sydney Swans,0,0.0
Connor Budarick,54.666666666666664,170000,Midfield,Gold Coast Suns,26,0.0003215686274509804
Zaine Cordy,30.333333333333332,301000,Defender,Western Bulldogs,0,0.0001007751937984496
Kyron Hayden,16.0,170000,Midfield,North Melbourne Kangaroos,1,9.411764705882353e-05
Lachlan Keeffe,0.0,315000,Defender,Greater Western Sydney Giants,0,0.0
Darcy Fogarty,39.666666666666664,361000,Forward,Adeliade Crows,0,0.00010987996306555863
Changkuoth Jiath,0.0,302000,Defender,Hawthorn Hawks,0,0.0
Oscar McDonald,15.666666666666666,286000,Defender,Melbourne Demons,0,5.477855477855478e-05
Brayden Ainsworth,0.0,334000,Midfield,West Coast Eagles,6,0.0
Griffin Logue,22.0,375000,Defender,Fremantle Dockers,0,5.8666666666666665e-05
Zac Langdon,24.333333333333332,298000,Forward,Greater Western Sydney Giants,3,8.165548098434005e-05
Jack Mahony,0.0,204000,Midfield,North Melbourne Kangaroos,2,0.0
Mabior Chol,0.0,391000,Ruck,Richmond Tigers,0,0.0
Nick Larkey,11.0,399000,Forward,North Melbourne Kangaroos,0,2.756892230576441e-05
Jacob Townsend,29.0,266000,Forward,Essendon Bombers,14,0.00010902255639097744
Lachlan Hosie,0.0,170000,Forward,North Melbourne Kangaroos,0,0.0
Jack Payne,0.0,170000,Defender,Brisbane Lions,0,0.0
Kysaiah Pickett,14.666666666666666,248000,Forward,Melbourne Demons,72,5.9139784946236554e-05
Benjamin Stratton,28.666666666666668,277000,Defender,Hawthorn Hawks,0,0.00010348977135980746
Sean Lemmens,28.333333333333332,369000,Midfield,Gold Coast Suns,0,7.678410117434507e-05
Aiden Bonar,11.666666666666666,333000,Midfield,North Melbourne Kangaroos,3,3.503503503503503e-05
Chayce Jones,31.666666666666668,318000,Forward,Adeliade Crows,10,9.958071278825997e-05
Brandon Zerk-Thatcher,13.333333333333334,312000,Defender,Essendon Bombers,1,4.2735042735042735e-05
James Frawley,33.0,370000,Defender,Hawthorn Hawks,0,8.918918918918919e-05
Sam Flanders,0.0,250000,Midfield,Gold Coast Suns,2,0.0
Minairo Frederick,0.0,170000,Forward,Fremantle Dockers,0,0.0
Jack Petruccelle,32.666666666666664,379000,Forward,West Coast Eagles,0,8.619173262972734e-05
Ryan Gardner,23.0,170000,Forward,Western Bulldogs,0,0.0001352941176470588
Caleb Graham,4.0,268000,Defender,Gold Coast Suns,0,1.4925373134328359e-05
Thomas Berry,18.666666666666668,170000,Forward,Brisbane Lions,1,0.00010980392156862746
Fischer McAsey,29.333333333333332,260000,Defender,Adeliade Crows,8,0.00011282051282051281
Archie Smith,8.666666666666666,259000,Ruck,Brisbane Lions,45,3.3462033462033457e-05
Jonathon Patton,31.333333333333332,366000,Ruck,Hawthorn Hawks,30,8.561020036429872e-05
Jarrod Cameron,0.0,338000,Forward,West Coast Eagles,17,0.0
Joel Smith,8.666666666666666,287000,Defender,Melbourne Demons,45,3.019744483159117e-05
Neville Jetta,17.0,342000,Defender,Melbourne Demons,0,4.970760233918129e-05
Sam Naismith,26.0,284000,Ruck,,62,9.154929577464788e-05
Sam Sturt,25.0,170000,Forward,,7,0.00014705882352941175
Kaiden Brand,27.0,314000,Defender,,0,8.598726114649682e-05
Ben Ronke,14.333333333333334,360000,Forward,,0,3.981481481481482e-05
Paddy Dow,12.666666666666666,397000,Midfield,,0,3.190596137699412e-05
Ben Davis,12.333333333333334,170000,Forward,,12,7.254901960784314e-05
Isaac Cumming,24.666666666666668,314000,Defender,,10,7.855626326963907e-05
Toby Bedford,8.666666666666666,170000,Forward,,0,5.098039215686274e-05
Deven Robertson,8.666666666666666,228000,Midfield,,4,3.8011695906432746e-05
Zach Guthrie,8.333333333333334,312000,Defender,,0,2.6709401709401713e-05
Ben Cavarra,7.666666666666667,170000,Forward,,0,4.5098039215686275e-05
Dylan Roberton,6.666666666666667,327000,Defender,,24,2.0387359836901124e-05
Lewis Young,4.666666666666667,318000,Defender,,16,1.4675052410901468e-05
Sam Taylor,37.333333333333336,318000,Defender,,49,0.00011740041928721174
Tom Hickey,3.6666666666666665,224000,Ruck,,0,1.636904761904762e-05
Lin Jong,36.666666666666664,307000,Midfield,,0,0.00011943539630836047
Billy Gowers,6.666666666666667,170000,Forward,,0,3.9215686274509805e-05
Will Schofield,8.0,183000,Defender,,0,4.371584699453552e-05
Rhylee West,0.0,302000,Forward,,1,0.0
Louis Butler,0.0,170000,Defender,,0,0.0
Tristan Xerri,0.0,170000,Ruck,,15,0.0
Sam Philp,0.0,189000,Midfield,,0,0.0
Harrison Jones,0.0,213000,Forward,,10,0.0
Atu Bosenavulagi,0.0,170000,Forward,,0,0.0
Ryley Stoddart,0.0,192000,Defender,,0,0.0
Chad Warner,0.0,194000,Midfield,,0,0.0
Will Kelly,0.0,170000,Forward,,8,0.0
Josh Morris,0.0,170000,Forward,,0,0.0
Cameron Sutcliffe,0.0,342000,Forward,,0,0.0
Tom Campbell,0.0,170000,Ruck,,2,0.0
Cody Weightman,0.0,242000,Forward,,0,0.0
Ned Cahill,0.0,170000,Midfield,,0,0.0
Elijah Taylor,0.0,200000,Midfield,,49,0.0
Ryan Byrnes,0.0,170000,Midfield,,0,0.0
Matthew Ling,0.0,170000,Defender,,0,0.0
Callum Porter,0.0,170000,Midfield,,0,0.0
Tobe Watson,0.0,170000,Defender,,5,0.0
Matthew Parker,0.0,394000,Forward,,0,0.0
Majak Daw,0.0,333000,Defender,,0,0.0
Sam Skinner,0.0,232000,Forward,,0,0.0
Connor Ballenden,0.0,170000,Forward,,0,0.0
Kieran Strachan,0.0,170000,Ruck,,0,0.0
Mark Keane,0.0,170000,Defender,,0,0.0
Harry Edwards,0.0,170000,Defender,,0,0.0
Will Walker,0.0,258000,Forward,,0,0.0
Xavier O'Halloran,0.0,170000,Midfield,,0,0.0
Trey Ruscoe,0.0,170000,Defender,,0,0.0
Jeremy Sharp,0.0,218000,Midfield,,16,0.0
Jack Bytel,0.0,170000,Midfield,,4,0.0
Conor Nash,0.0,301000,Forward,,0,0.0
Sam Durdin,0.0,179000,Defender,,0,0.0
Matt Eagles,0.0,170000,Defender,,0,0.0
Conor Glass,0.0,344000,Defender,,0,0.0
Braydon Preuss,0.0,381000,Ruck,,0,0.0
Zac Foot,0.0,170000,Midfield,,6,0.0
Kobe Mutch,0.0,239000,Midfield,,0,0.0
Josh Honey,0.0,211000,Midfield,,0,0.0
Irving Mosquito,0.0,170000,Forward,,0,0.0
Michael Hartley,0.0,336000,Defender,,0,0.0
Liam Henry,0.0,263000,Midfield,,0,0.0
Flynn Appleby,0.0,268000,Defender,,0,0.0
Jordon Butts,0.0,281000,Defender,,0,0.0
Thomson Dow,0.0,230000,Midfield,,0,0.0
Mark Hutchings,0.0,378000,Midfield,,0,0.0
Cameron Polson,0.0,195000,Forward,,0,0.0
Tory Dickson,0.0,243000,Forward,,0,0.0
Max Lynch,0.0,170000,Ruck,,2,0.0
Damon Greaves,0.0,335000,Defender,,4,0.0
Flynn Perez,0.0,202000,Defender,,0,0.0
Dylan Moore,0.0,365000,Forward,,0,0.0
Oskar Baker,0.0,396000,Midfield,,0,0.0
Ryan Abbott,0.0,343000,Ruck,,0,0.0
Mitchell Hinge,0.0,307000,Midfield,,0,0.0
Jack Buckley,0.0,170000,Midfield,,0,0.0
Finn Maginness,0.0,214000,Midfield,,0,0.0
Lochie O'Brien,0.0,394000,Midfield,,0,0.0
Ben Jarvis,0.0,170000,Defender,,0,0.0
Hamish Brayshaw,0.0,170000,Midfield,,28,0.0
Joel Amartey,0.0,170000,Ruck,,0,0.0
Connor Idun,0.0,184000,Defender,,0,0.0
Jy Farrar,0.0,170000,Forward,,0,0.0
Luke Foley,0.0,170000,Defender,,0,0.0
